,entname,is_bra,pledgenum,taxunpaidnum,priclasecam,is_bp,labels,tag
4704,acc4b213a8de91096d9be1e898902a4f,0.25,0,0,0,0,1,1
4705,acdf3585c2fd1f3530de8de96cea34db,0.5,0,0,0,0,2,1
4706,ace3e13204159ea2b08c73939e07474a,0.25,0,0,0,0,1,1
4707,acf0c19bb3742ab462abd8f6e99a6344,0.25,0,0,0,0,1,1
4708,acfb31d26ba32f0a8dd406b0a2f08c4b,0.25,0,0,0,0,1,1
4709,acfdb04db9d89555947f6a14950c294d,0.5,0,0,0,0,2,1
4710,ad049478ad95fb38670a81cd9e9048f8,0.5,0,0,0,0,2,1
4711,ad0989da0826600562a5fe134f072bba,0.25,0,0,0,0,1,1
4712,ad1199cc4049b7f0411cf41354972a30,0.25,0,0,0,0,1,1
4713,ad1c66a6d65c95400e49868f07e5ae33,0.5,0,0,0,0,2,1
4714,ad254ac061ff74da88682b1378be281f,0.25,0,0,0,0,1,1
4715,ad4c483fa7211fd711ac9fb382ee5de7,0.25,0,0,0,0,1,1
4716,ad5d181f81c8c475e4f7c5d25d720605,0.25,0,0,0,0,1,1
4717,ad5ef8949e29a5525d64d11d4dff5bb9,0.25,0,0,0,0,1,1
4718,ad6fd952e05aef311e875db37b87119f,0.75,0,0,0,0,3,2
4719,ad7906e4ff8d7afb788ef473e5969291,0.25,0,0,0,0,1,1
4720,ad80c591198e7156dd9605ad9921b17b,0.25,0,0,0,0,1,1
4721,ad8111b111e879e4c00590fbce5183a7,0.25,0,0,0,0,1,1
4722,ad81e8847aa9d4a3eb64d16c8ec4beac,1,0,0,0,0,4,2
4723,ada6b550d35579b3871c0099ce6c27cb,0.25,0,0,0,0,1,1
4724,adae77cfd5754f0b9d04c9d0306077b7,0.25,0,0,0,0,1,1
3987,84c4d16c25f27a188214a796fa821e92,0,0,0,0,0,0,-1
4726,add8f54eff835f87df592a8290d4ccee,0.25,0,0,0,0,1,1
4727,ade27f830d34d5addc6543f91af84b85,0.25,0,0,0,0,1,1
4728,adee189281a43550cb1127739f4b1d38,0.25,0,0,0,0,1,1
4729,ae01019d9cdce7f7261c788a259527ea,0.5,0,0,0,0,2,1
4730,ae07abebb97be40ecc5d51253ba70c77,0.25,0,0,0,0,1,1
4731,ae084120271f47d6dbbfecffa6e3170f,0.25,0,0,0,0,1,1
4732,ae0a6f27e4a1d2210e164ee27fc87809,0.5,0,0,0,0,2,1
4733,ae0fab7f61645a8a77c182a72c26ca0d,0.25,0,0,0,0,1,1
4734,ae2bd36d0e7bf01948aac4427fe327fe,0.25,0,0,0,0,1,1
4735,ae2cf27773bcc258f182b1fbeda9597f,0.25,0,0,0,0,1,1
4736,ae387e60296b0cb74f5ed38208be51b2,0.5,0,0,0,0,2,1
4737,ae3cb385e592d9d06b17e50e65be0994,0.25,0,0,0,0,1,1
4738,ae3ecb38d73c035049a2979de08ee1b8,0.25,0,0,0,0,1,1
4739,ae65c9c998b07b37b9a61beb8ad48814,0.25,0,0,0,0,1,1
4740,ae75fb651cbcb703b094c66aa4139174,0.25,0,0,0,0,1,1
4741,ae7faf90f620577afc9591912c5b6cf1,0.25,0,0,0,0,1,1
4742,ae8687548c17464a5ab068581f5b7be9,0.75,0,0,0,0,3,2
4743,ae957d622c1ca564b3881213272b700f,0.25,0,0,0,0,1,1
4744,ae9d3974952c9bc99418f27590b8723e,0.5,0,0,0,0,2,1
4745,aea25bbf8295f693f7000ad5c982a1a7,0.25,0,0,0,0,1,1
4746,aea2876e4a058b93489e5c16b5f481a7,0.25,0,0,0,0,1,1
4747,aeb31652a27038b333ce380c77be7a95,0.25,0,0,0,0,1,1
4748,aeba6847dc2a33b112b16ebe7fc38d08,0.25,0,0,0,0,1,1
4749,aec5a870c5aa844b90fdc9cd7543ff6f,0.75,0,0,0,0,3,2
4750,aed6898bf909d542dd4d4a3f79f5986e,0.25,0,0,0,0,1,1
4751,aeeb9b932cb7a7fac90747e72b0459a5,0.25,0,0,0,0,1,1
4752,af1c70362ef3de093cd5e2d5521e58e5,0.25,0,0,0,0,1,1
4753,af36d13ed3c08f584c619f473ffa553e,0.25,0,0,0,0,1,1
4754,af46f8dab8d011723fc3cd001c415ee7,0.25,0,0,0,0,1,1
4755,af5a5a13fc7e117d0721aa4a775d4829,0.25,0,0,0,0,1,1
4756,af67da96ab3691fdbb9caf27225a095c,0.75,0,0,0,0,3,2
4757,af6a0b621a73ece9800d7865e6d0b75f,0.5,0,0,0,0,2,1
4758,af76ec6768b88af3368a540758e4ac4e,0.5,0,0,0,0,2,1
4759,af79656036ac2e3aa849fd9582b638cc,0.25,0,0,0,0,1,1
4760,af7c0d23e2859e29ba3df89949441869,0.25,0,0,0,0,1,1
4761,af86c53b5c8b728878aac61c3645c542,0.5,0,0,0,0,2,1
4762,af90c6ae1caecfc77ae1383b96fd1000,0.75,0,0,0,0,3,2
4763,afa233079404d2da196a509eb5c9f368,0.25,0,0,0,0,1,1
4764,afa9981d8d09817a3ced44b8b0fe3016,0.25,0,0,0,0,1,1
4765,afbfa80a2c4b583fbb01fa73e27d9f83,0.75,0,0,0,0,3,2
4766,afca0df2f5c5a9980c16f863020f2d5d,0.25,0,0,0,0,1,1
4767,afdb73e4184bc81af9eb36ba43d116ab,0.25,0,0,0,0,1,1
4768,afe6e7ea4a0fc378b0fe2e7ca1352bd8,0.25,0,0,0,0,1,1
4769,affe51c5884847aa7c1823d82bf6e388,0.25,0,0,0,0,1,1
4770,b005964bbd64a68aa6fa364ca21a3f4b,0.25,0,0,0,0,1,1
4771,b00a18cea5dc7c8f367f89ce32b79c93,0.25,0,0,0,0,1,1
4772,b0190d3fbbd559f0bf788d3df28d8644,0.25,0,0,0,0,1,1
4773,b01d89e0c71a0e269a6e5e1571958fac,0.25,0,0,0,0,1,1
4774,b020e3db16ba5304717b2aca5c165296,0.25,0,0,0,0,1,1
4775,b026e76d9aec14a362bc6e130e63dc5c,0.25,0,0,0,0,1,1
4776,b03780f405baf7f7dc93dfd8fb702b49,0.75,0,0,0,0,3,2
4016,86115382c1228c7ffcae03fd0a2890c8,0,0,0,0,0,0,-1
4778,b0684a4381e9a3c0dbea3fa408551895,0.25,0,0,0,0,1,1
4779,b06c20e6828c2a503a27cdc0df0736fa,0.75,0,0,0,0,3,2
4780,b071c5333d080f92466611ff51423dd6,0.25,0,0,0,0,1,1
4781,b07b38755c0d4c04586338e8f599d7c2,0.5,0,0,0,0,2,1
4782,b083db1bfe2e546f338cae182ddd8006,0.25,0,0,0,0,1,1
4783,b09f119bf073a13c84b07208c0ace8f3,0.25,0,0,0,0,1,1
4784,b0a0c80653b3fc3a6d648ffc15f0acc8,0.25,0,0,0,0,1,1
4785,b0caaef8790feb11d39c392cfd313a96,0.25,0,0,0,0,1,1
4786,b10ec9b63dd7229c05ffb0bf71244a67,0.25,0,0,0,0,1,1
4787,b1100e5c3b6eaab6caf87986896024d1,0.25,0,0,0,0,1,1
4788,b1169d1d390b0af9b234e2daa919e260,0.25,0,0,0,0,1,1
4789,b119fa1c08f41f673ff938010991a62b,0.5,0,0,0,0,2,1
4790,b127a75b3a821b63f3d2eac7b495cc9c,0.25,0,0,0,0,1,1
4791,b13a9edcbdaf490d0bfaf37a1312d21a,0.5,0,0,0,0,2,1
4792,b13abbe6303915305c4ceca9ea12304b,0.25,0,0,0,0,1,1
4793,b13fc61270da03694bfb5e59af721bc5,0.25,0,0,0,0,1,1
4794,b15c8e089fe1368afbe390d4c2be97d7,0.25,0,0,0,0,1,1
4795,b16363dff9c95d55b8a33a4830318b3b,0.25,0,0,0,0,1,1
4796,b18601eba180f98ad4ba262a8ac6c5c2,0.25,0,0,0,0,1,1
4797,b1871f3a93071c864aa8bdfa8f4b8adf,0.5,0,0,0,0,2,1
4798,b1a21b44517b0c32edae89813b169ac3,0.25,0,0,0,0,1,1
4799,b1ab312ffeda66abdc77399181429783,0.25,0,0,0,0,1,1
4800,b1c91db81853d041f854286639d2d107,0.25,0,0,0,0,1,1
4085,8a6c7cf47ba7ffb42827c09ace079d4c,0,0,0,0,0,0,-1
4802,b1e26da10f1f2d35238aefb88dcf585d,0.5,0,0,0,0,2,1
4803,b1e3fc99f8aa54d3481e32184a196cc7,0.5,0,0,0,0,2,1
4804,b1f3e5698ae4bd80827156c9467cc86e,0.25,0,0,0,0,1,1
4805,b213fbf607312496ff781f3367cc2ead,0.5,0,0,0,0,2,1
4806,b2211720555eae2350a2b85ae3ad2dfd,1,0,0,0,0,4,2
4807,b22a4bda0095e6e9588b5f6b9d6dcd91,0.25,0,0,0,0,1,1
4808,b23107b5e2c5a3b7174a90684dc3c7a2,0.25,0,0,0,0,1,1
4809,b24c2c77177126a77d16b245de01b2f8,0.5,0,0,0,0,2,1
4810,b24fa390303d63cf6d8f73ed0a0d7ea4,0.25,0,0,0,0,1,1
4811,b25e0e6eed1d2bf4606884ed55e18195,0.5,0,0,0,0,2,1
4812,b26124fca792057b7db07ecb984c7f0b,0.25,0.166666667,0,0,0,1,1
4813,b26e3da95d3004b41f5e1b064bf643f4,0.25,0,0,0,0,1,1
4814,b27a166c25957c477ab40d29caef0a29,0.25,0,0,0,0,1,1
4815,b28d274d2ca8d2bfb6c47596d0fb99f9,0.25,0,0,0,0,1,1
4816,b29038e238e7e8bcaed16d21d08f5d45,0.5,0,0,0,0,2,1
4817,b298b4876a6c41029ae37e7bde7c43f6,0.75,0,0,0,0,3,2
4818,b2b1777df0a1e9683323a40ab1bbac66,0.25,0,0,0,0,1,1
4819,b2da6c59068ee2adca466a149fae82e1,0.25,0,0,0,0,1,1
4820,b2db4499114fa40c17c65dead2dc76bb,0.25,0,0,0,0,1,1
4821,b2fd97ba00f43299f03dd1b3f8b6964d,0.25,0,0,0,0,1,1
4822,b308c8b7162512964fc296c5252d196d,0.25,0,0,0,0,1,1
4823,b317dd16b90559729fa187ddcd3a3e32,0.25,0,0,0,0,1,1
4824,b322d57b1b23c351246d14ff866547ce,0.25,0,0,0,0,1,1
4825,b33109c1cd4acdc3e549679164d71a0f,0.25,0,0,0,0,1,1
4826,b33c50f40ffad5a3ce853dff45ea20c1,0.25,0,0,0,0,1,1
4827,b341bd01ffe1892585d9f6022baf22f0,0.25,0,0,0,0,1,1
4828,b347d0b7fd2c9a00153d6d9f3fccf55d,0.5,0,0,0,0,2,1
4829,b3517e5753eeb3d8894ebba2b85ed8f9,0.25,0,0,0,0,1,1
4830,b351ac202f7e72226fe0ba3a59a3c4fe,0.25,0,0,0,0,1,1
4831,b35d36dbc30249dfd229a2cc81b4944b,0.25,0,0,0,0,1,1
4832,b3672ba15d3f0d14c2bab4e62e0e37a3,0.25,0,0,0,0,1,1
4833,b36c20869d9a8ea0d3def0930926944b,0.25,0,0,0,0,1,1
4834,b36ed33ed3c8c9338a182747c5fb8bd0,0.25,0,0,0,0,1,1
4835,b377c058388b7aeccc1a7b2cce398d23,0.25,0,0,0,0,1,1
4836,b38d275bae8586fd922059784ab2a8dc,0.75,0,0,0,0,3,2
4837,b39e51fa0017b54484e256d32eb67349,0.25,0,0,0,0,1,1
4838,b39f0ab198e7c34d06231255424ebb79,0.25,0,0,0,0,1,1
4839,b3b86e981bb8e8425fee49950e5069ea,0.25,0,0,0,0,1,1
4840,b3f031ab2bb5b473a8aef9873a7a4cd3,0.5,0,0,0,0,2,1
4110,8c25fa2cf15344568adeaddc44080a20,0,0,0,0,0,0,-1
4842,b3f274dd29d0c1a2ad2e50373f635129,0.25,0,0,0,0,1,1
4843,b3f93f75fbd87efc4dc12ef9618c7761,0.25,0,0,0,0,1,1
4844,b3fff7da881cfe01903f4f410fd4f2b1,0.25,0,0,0,0,1,1
4845,b40bb7da9d77212cb055bb9af99f8ce6,0.25,0,0,0,0,1,1
4846,b4164028bd45b9ce1e61e68b29f1289b,0.25,0,0,0,0,1,1
4847,b42be34bbb1b5047cae0baec63fc4a9d,0.25,0,0,0,0,1,1
4848,b430cd0c69343932f089bdec5090ce8d,0.25,0,0,0,0,1,1
4849,b434e9ae83d7714afcee417656550e27,1,0,0,0,0,4,2
4850,b4440b16d528f9473827a2b07fa285dd,0.5,0,0,0,0,2,1
4851,b458edb43f0183ace2a61390f3d46718,0.25,0,0,0,0,1,1
4852,b48bfedbccc8f4900fa6e4b409d375a0,0.5,0,0,0,0,2,1
4853,b498eea760153ee3574e30f89a0b8e97,0.25,0,0,0,0,1,1
4854,b4a781c6a7b5c841a718081ef474dce0,0.25,0,0,0,0,1,1
4855,b4a99a97ea3f9aee473c5edf75d7aeb8,0.25,0,0,0,0,1,1
4856,b4bdbd3002f9ce979aa0c41cd90d0525,0.25,0,0,0,0,1,1
4857,b4c9af78171cc3c5ae7bc68c3253e4ec,0.25,0,0,0,0,1,1
4858,b4d9e773fca351b422d557f8e2d70dae,0.25,0,0,0,0,1,1
4859,b4e44993f6e09139740366700e86ae58,0.25,0,0,0,0,1,1
4860,b4e9611f5a557cc015df78efcbb3d9e9,0.25,0,0,0,0,1,1
4861,b4fd03f6cb62a36e2253aefede6d1409,0.25,0,0,0,0,1,1
4862,b50a4343c20973bcd5c01e65e2461cc6,0.25,0,0,0,0,1,1
4863,b528ba94d63593268e0cf4cb773e4674,0.25,0,0,0,0,1,1
4864,b5319f48383943fc7531f5aafc939281,0.5,0,0,0,0,2,1
4865,b535260c633dcc3a04a5bd60bf730018,0.25,0,0,0,0,1,1
4866,b535a95596ae18359d0b0d438b73efb9,0.25,0,0,0,0,1,1
4867,b5409bb13543e2d673110e6c74068834,0.25,0,0,0,0,1,1
4868,b54f8e2dc1afac63baffe2e71a1e43a5,0.25,0,0,0,0,1,1
4869,b5534545384ed6f1202ffffb1bfe1b21,0.25,0,0,0,0,1,1
4870,b571498881f9ffb2cff63d61e52d86a3,0.25,0,0,0,0,1,1
4871,b57228af7933984366aa1706978f8b26,0.25,0,0,0,0,1,1
4872,b57db16d34e1a5c78b6d406cb650d005,0.25,0,0,0,0,1,1
4873,b5835645d2986a84de4258344f6f10ed,0,0.666666667,0,0,0,-1,1
4874,b5956e0a4c4239cd201dbd8a7f02eb94,0.25,0,0,0,0,1,1
4875,b596e9b9b4ac0f9cb9989ea9dcb3e8cb,0.25,0,0,0,0,1,1
4876,b59938ee61bf3c214d925c5e545ef0fb,0.25,0,0,0,0,1,1
4877,b59b79513eb503f359a58a08b9a725bb,0.25,0,0,0,0,1,1
4878,b5bfcb5ba9ab5ba1cf5022ee41d8d1a1,0.25,0,0,0,0,1,1
4879,b5bfec2644b534f004de822f84379c41,0.25,0,0,0,0,1,1
4880,b5cb2dd45254feab7afce6a4be9d94ea,0.25,0,0,0,0,1,1
4881,b5f0315fdaa184ea61b0e9c3873c02c7,0.25,0,0,0,0,1,1
4882,b5fdbdb299fa4303f9ff3d05027f8663,0.25,0,0,0,0,1,1
4883,b5fdd6bff95a65ef0d45c16ad0cac1f0,0.25,0,0,0,0,1,1
4884,b605b37005105ce91bb3302469580b10,0.25,0,0,0,0,1,1
4885,b61e37f6046355dee94504d3a9eeb598,0.25,0,0,0,0,1,1
4886,b66da763a670eaaae05e7bc98a5b0c00,0.25,0,0,0,0,1,1
4111,8c25fa2cf15344568adeaddc44080a20,0,0,0,0,0,0,-1
4888,b686adbdf5868d5ab3f8d43229d33f16,0.25,0,0,0,0,1,1
4889,b694efa33323d498b978292ca4d46ca9,0.25,0,0,0,0,1,1
4890,b699c7cb40035845acc72ee647e95b97,0.75,0,0,0,0,3,2
4891,b69fd9aa40cf44abef33a5fce86bf5bf,0.25,0,0,0,0,1,1
4892,b6ad796137840d1fd96c32d9de0aaf18,0.25,0,0,0,0,1,1
4893,b6adfc3e8d567d4ed9c26a0a2c2345bd,0.25,0,0,0,0,1,1
4894,b6b49f9ddef4109913d6ef9ecc15e878,0.5,0,0,0,0,2,1
4895,b6c2e52afaa1ecb3f7c7f743ce6baf6e,0.25,0,0,0,0,1,1
4896,b702fd4d82301bba7aa3ac2bfde107f4,0.25,0,0,0,0,1,1
4897,b704cce30e217bba9f83c72119b9f0fd,0.25,0,0,0,0,1,1
4898,b70e76afab5622da04843bf53a8c1bae,0.25,0,0,0,0,1,1
4899,b7138cf79c15dbdc79c8bef02fec60df,0.25,0,0,0,0,1,1
4900,b71b4239891504db9713b2a013d45c03,0.5,0,0,0,0,2,1
4901,b71e92861e9216c2a53213cc8d5a7420,0.25,0,0,0,0,1,1
4902,b731ce7fd5070c087e4d422534910eed,0.75,0,0,0,0,3,2
4903,b73af0e5b9d36c1baf734011a3a8d6ca,0.25,0,0,0,0,1,1
4904,b73b612d2c79eefe3cda4ea7f7d90849,0.25,0,0,0,0,1,1
4905,b74bf2b25b835d5a9110dd329ba2a22c,0.25,0,0,0,0,1,1
4906,b74ce0ae7a962d331ffcf7333d46b712,0.25,0,0,0,0,1,1
4907,b74d8566df85a5b580d57aedb64a02fa,0.25,0,0,0,0,1,1
4908,b7547f222a024c6bd2100eeb633c28d9,0.25,0,0,0,0,1,1
4909,b760178dbfcca34582c7c15d387b6b08,0.25,0,0,0,0,1,1
4910,b766054107bf5a4072989aefe5641827,0.25,0,0,0,0,1,1
4911,b76b7e36f64a64825bbb57c25c4e5ed1,0.25,0,0,0,0,1,1
4912,b7927521eebe18590956694cec8b56e1,0.25,0,0,0,0,1,1
4913,b794819ecf17bce14335d921a0b6c6a0,0.5,0,0,0,0,2,1
4914,b7ca42813ea12d6893c35b404c222794,0.5,0,0,0,0,2,1
4915,b7d352f8c4425cc484a1d1de907599a9,0.25,0,0,0,0,1,1
4916,b7e0c596870be2530c4dde3abd20888d,0.25,0,0,0,0,1,1
4917,b7e519f917d10cc1bfc714c792c49602,0.25,0,0,0,0,1,1
4918,b7ed298bcfa7e89fba2aef5aeb3bdbf2,0.25,0,0,0,0,1,1
4919,b7fdf024793be0e3277bdf576443b139,0.25,0,0,0,0,1,1
4920,b80c7d6d83dec0c77a1d3f070d3e8c2b,0.25,0,0,0,0,1,1
4116,8c526309c881c0645d308855bac2322e,0,0,0,0,0,0,-1
4922,b8338b17fa59e100e344fc5b552d94f8,0.25,0,0,0,0,1,1
4923,b83469506712001f100ffdcb63acb0a7,0.25,0,0,0,0,1,1
4924,b8440ddb10be10904751deaf7dbcfba0,0.25,0,0,0,0,1,1
4925,b84c4f933637164d9abc66ff5abdd3ec,0.25,0,0,0,0,1,1
4926,b864744ec1a8880c8117cd0cf6ab3527,0.25,0,0,0,0,1,1
4927,b8927c01ad24a95c4fb76cadd029eaee,0.25,1,0,0,0,-1,2
4928,b89b835b9dcc029f8f4c179d228a02e7,0.25,0,0,0,0,1,1
4929,b8ac35513e45d9f7daf87b745bf4e3a1,0.25,0,0,0,0,1,1
4930,b8b70e9e460d56f3bf6ad77badee26bb,0.25,0,0,0,0,1,1
4931,b8b7db17c45721fe6360ca712fd9afcf,0.25,0,0,0,0,1,1
4932,b8b979a6a98d3b889c9f6e4f20ff7b12,0.25,0,0,0,0,1,1
4933,b8da4c9646adc687720d5d66df79de6d,0.25,0,0,0,0,1,1
4934,b8e1faa35358b9de384329053d711260,0.25,0,0,0,0,1,1
4935,b8f1fd18435a633a1d7d7e1082760aae,0.75,0,0,0,0,3,2
4936,b8f3ebc5e54219f9965cb1efa28b41ab,0.25,0,0,0,0,1,1
4937,b9162804cc7720b4da319093a7cc4ce3,0.25,0,0,0,0,1,1
4938,b919cc78f9a17646dfa2b4532e2aace1,0.75,0,0,0,0,3,2
4150,8ea03f17d6e35cc7d159c7d8cc8e8c1c,0,0,0,0,0,0,-1
4940,b95655de7b0f67acf63abb9578409706,0.25,0,0,0,0,1,1
4941,b9772eddd2019bc279dd9452cd03d78a,0.25,0,0,0,0,1,1
4942,b99a9372baa273796055357c1cfaf69b,0.5,0,0,0,0,2,1
4943,b9a35f6393d46d4ef7b651e7d2a6ce5e,0.25,0,0,0,0,1,1
4176,9014136a7908766d679578e42e0a82cf,0,0,0,0,0,0,-1
4945,b9aeb751a395e7046c1dab3019fbdc43,0.25,0,0,0,0,1,1
4946,b9f0feda60087e4dd66bfe1e999d7688,0.25,0,0,0,0,1,1
4947,ba0782acf366c15bd4dc42fbf1752d6a,0.5,0,0,0,0,2,1
4948,ba09c2f5cdc5f0f62af52a08122e8173,0.25,0,0,0,0,1,1
4949,ba106e3c5b65c5b90b8e28fa5ea6f5f5,0.25,0,0,0,0,1,1
4950,ba12a42d2cb54470fd25b826eae9e60e,0.25,0,0,0,0,1,1
4951,ba15e0cdbb30fdb917628c6921aa8c97,0.5,0,0,0,0,2,1
4952,ba43b7357699ab2d2b154a2a48edb180,0.25,0,0,0,0,1,1
4953,ba459de9e87f7495644f508cdbf8f3e3,0.25,0,0,0,0,1,1
4954,ba4c7872548db73a7dd6e18b445ab587,0.5,0,0,0,0,2,1
4955,ba633350ef4d8182a5472ba0d954e3a3,0.25,0,0,0,0,1,1
4956,ba88217646754485fd806b677b6e1316,0.25,0,0,0,0,1,1
4957,ba896028524088f05241c2c81080d7ac,0.25,0,0,0,0,1,1
4958,ba89909fed82c40c71cb829a12819f3f,0.25,0,0,0,0,1,1
4959,ba914d42a10e59e6db3876b9545db30f,0.25,0,0,0,0,1,1
4960,ba917d2307c1f2f2a1d454d3d6e71667,0.25,0,0,0,0,1,1
4961,ba991fad464555482ee51ce2a7809e07,0.25,0,0,0,0,1,1
4210,91a6d6ebc39d37d322f0c50292c504ff,0,0,0,0,0,0,-1
4963,baac90e5373b4eb2242b9bf3cdd3ce6c,0.25,0,0,0,0,1,1
4964,bacb9308e0c326815c804df9c09634e6,0.25,0,0,0,0,1,1
4965,badfa84a0aa2d4d865b9e04bcf637601,0.75,0,0,0,0,3,2
4966,bafbb6e875a2a5e6cbf2ab364e3d3118,0.25,0,0,0,0,1,1
4967,bafe07777035d239eeecb151731ef75b,0.25,0,0,0,0,1,1
4968,bb1814f226b0ad4f373db700fbcec157,0.25,0,0,0,0,1,1
4969,bb18f15c7a8812ed40e47ddabb5f97fb,0.25,0,0,0,0,1,1
4970,bb1925513dcaabf049525e23fae1d060,0.25,0,0,0,0,1,1
4971,bb221d507972499d24d83eed67ba2e7d,0.25,0,0,0,0,1,1
4972,bb26e5a398f09956b7bc1fb9b18d85b1,0.25,0,0,0,0,1,1
4973,bb36cc230714d6dbe9e431124d138a0c,0.25,0,0,0,0,1,1
4974,bb3eed514e7752546a0ebed45024fed0,0.25,0,0,0,0,1,1
4975,bb478deb4d83becebceaa2f09b35bc64,0.25,0,0,0,0,1,1
4976,bb47fe5870b0273b3d7a10ab4ab03455,0.25,0,0,0,0,1,1
4977,bb4b73491b219b396975ec9e6c0e5c2b,0.25,0,0,0,0,1,1
4978,bb5d3743a5740265d73082aa4f56294c,0.25,0,0,0,0,1,1
4979,bb5e51137d8c68d5fd4e04189a3f579c,0.25,0,0,0,0,1,1
4980,bb676e53955cfd7df33364795110cc49,0.25,0,0,0,0,1,1
4981,bb6a083f31dd0801a514a8c966a3a0b3,0.25,0,0,0,0,1,1
4982,bb8b06844355d6aca46f881d77ba5f43,0.75,0,0,0,0,3,2
4983,bb8cbbf3ad84d18bb8f2dbe93f8687e6,0.25,0,0,0,0,1,1
4984,bba00135b1cda203dc8c8c5bd8e9c2fa,0.25,0,0,0,0,1,1
4985,bba57e0a7883936e241795f2afc2e0d9,0.25,0,0,0,0,1,1
4986,bbb4755597b61dcf3604f0bafe6c7bcf,0.5,0,0,0,0,2,1
4987,bbba801c18c7111ac5488ffad5fe4bd8,0.25,0,0,0,0,1,1
4988,bbbf62386aaf935abc912dddfad6fd12,0.25,0,0,0,0,1,1
4989,bbce3f0363bba47f2baadba25f7a6391,0.5,0,0,0,0,2,1
4990,bbd1a97c999ddf5c3f9f1f22871c2b62,0.5,0,0,0,0,2,1
4991,bbf64dd8383c5009467bdd84d1e82e80,0.5,0,0,0,0,2,1
4992,bc05cd623ce42a514e8fb832150988b4,0.25,0,0,0,0,1,1
4993,bc18ef9c3b448f22d20a72042774235f,0.25,0,0,0,0,1,1
4994,bc44951994caf27432122745834574cc,0.25,0,0,0,0,1,1
4995,bc51f53727ca3200b8fbba226d54d67b,0.5,0,0,0,0,2,1
4996,bc64d9254d75580f2361ac74f703618c,0.25,0,0,0,0,1,1
4997,bc6ec03578aa31b9d524cf3628c41f4f,0.25,0,0,0,0,1,1
4998,bc704f2e1884dbebacf2b62848bd0f3f,0.25,0,0,0,0,1,1
4999,bc8398618001d652f4382733b68b6081,0.25,0,0,0,0,1,1
5000,bc91c499c706ef3dbee7cfb7d70aa304,0.25,0,0,0,0,1,1
5001,bc92628761a729e983abfbe95b77d4ea,0.25,0,0,0,0,1,1
5002,bc9285917fc6f81dff7ee4f11248cb9a,0.25,0,0,0,0,1,1
5003,bc962f98f8d87682aff079750a0a2cbd,0.25,0,0,0,0,1,1
5004,bc9755d730b83ced4e28f077af43f145,0.25,0,0,0,0,1,1
5005,bc995127d5a95ab982fa2b116425fbf0,0.25,0,0,0,0,1,1
5006,bcc41e797b3119400779c8fb93bd4d80,0.25,0,0,0,0,1,1
5007,bcc5342b034b274636fc6ed51afd32db,0.25,0,0,0,0,1,1
5008,bcef37c0f5975b33e47df5773139ea09,0.25,0,0,0,0,1,1
5009,bd326ce193689f56dfabce08237b33bf,0.25,0,0,0,0,1,1
5010,bd3e6866328cf3027894aaffe1217a2f,0.25,0,0,0,0,1,1
5011,bd41fac5d0e8d6ec6f7ca216294e6ae4,0.5,0,0,0,0,2,1
5012,bd4690eb6fdb4fc660eb1a2b02f6dc3c,0.5,0,0,0,0,2,1
5013,bd47f6256add69c63320584bb3b95f7c,0.25,0,0,0,0,1,1
5014,bd52566e2d72d3c8c3f4ee9b4c8a52f0,0.25,0,0,0,0,1,1
5015,bd5260b611636206dba180e01ca3b908,0.25,0,0,0,0,1,1
5016,bd65439fdea43184c5f28b1d7d5921a1,0.25,0,0,0,0,1,1
5017,bd7975b303d37489d444d2922e3d53b5,0.25,0,0,0,0,1,1
5018,bd7d1824cfe8e43f342604d71b68fd9b,0.25,0,0,0,0,1,1
4227,92392218c2ba9bbe1be7091b8b2492c0,0,0,0,0,0,0,-1
5020,bd910850749ce0273310df30608409b3,0.25,0,0,0,0,1,1
5021,bd9b35424c6082e959f07716f15f3baf,0.25,0,0,0,0,1,1
5022,bda8ac2659ef94f1418b28f0002a86ef,0.75,0,0,0,0,3,2
5023,bdcc1ad136dcfe3243c9d1c2d21a2744,0.25,0,0,0,0,1,1
5024,bdd696bc6b405df4a8b74b89b073a13a,0.25,0,0,0,0,1,1
5025,bde0a7a436df2139974e0f510646c4ae,0.25,0,0,0,0,1,1
5026,bdeef0080819892f1455f6e789c97ab3,0.25,0,0,0,0,1,1
5027,be0a65f5743756e9b802428e1f121025,0.5,0,0,0,0,2,1
5028,be0cf05e44464d897e741fc00e2c6942,0.5,0,0,0,0,2,1
5029,be2d92824c203b29f46339d6f3aac17b,0.25,0,0,0,0,1,1
5030,be36f6c4ccf8eca8fe22429686a7e8d8,0.25,0,0,0,0,1,1
4257,93e6fe81230ff6e25ff7f117909a7760,0,0,0,0,0,0,-1
5032,be4ef063428adf21507830f11f738049,0.25,0,0,0,0,1,1
5033,be61b63e18e3534f9c355087d9535177,0.25,0,0,0,0,1,1
5034,be632cf4ffecdc857feab03835817dfc,0.25,0,0,0,0,1,1
5035,be71b5a5cfe3a74854e73f59cb034104,0.25,0,0,0,0,1,1
5036,be79d5ac0dad43f979caca6e50b7bb50,0.25,0,0,0,0,1,1
5037,be8096a51be19776c76f75f6fb936302,0.5,0,0,0,0,2,1
5038,be824bebebebb960b834c898f6b6c16e,0.5,0,0,0,0,2,1
5039,be848df6b82442363e09a1ca106a6d36,0.25,0,0,0,0,1,1
5040,be904e3de4c00346a040f1916a9ee943,0.5,0,0,0,0,2,1
