entname,is_justice_creditaic,is_justice_credit,nega_is_kcont,labels,tag
e5631fe2e0ed28b9621cd5ab5fdf4ccb,0,1,0,0,企业诚信度较低
e5c89bb60da22957812f0928ecaf5275,0,1,0,0,企业诚信度较低
e5f9047657c0fc1226f9f2f8025cfc01,0,1,0,0,企业诚信度较低
e63d3ebc59f8f4d66add35e206eefb38,0,3,0,0,企业诚信度较低
e691432eed1c9ada2627ff77a0066441,0,2,0,0,企业诚信度较低
e692b103b7039715c28dfae57431a440,0,1,0,0,企业诚信度较低
e695524d7b18f51d2546dcceb415166b,0,1,0,0,企业诚信度较低
e6ada0b10ece18169b88099790559894,0,4,0,0,企业诚信度较低
e72d82031c6fc8ab0066b09288cb5815,0,1,0,0,企业诚信度较低
e7d5b41cc24f0287b6d45eecc213c9d0,0,2,0,0,企业诚信度较低
e7dc4bee451355f204c26bcf8ca585b5,0,1,0,0,企业诚信度较低
e7f11db05be4318a02b7ed124c9c3ad5,0,1,0,0,企业诚信度较低
e8126ed69d173cf052d11f391a02efab,0,2,0,0,企业诚信度较低
e820d110a715b3495631f24b11d09d4d,0,1,0,0,企业诚信度较低
e859f6350fe5b96f3b6156d83d18cd46,0,1,0,0,企业诚信度较低
e85a393adddd6641ba4ef8359644e854,0,1,0,0,企业诚信度较低
e86e9c430ddc28c5a2ac385e2f51e2bb,0,2,0,0,企业诚信度较低
e8767144aecec2e725a9916bb880d1a0,0,1,0,0,企业诚信度较低
e87aec9fc138e7210c409511593004c0,0,1,0,0,企业诚信度较低
e890c3d666c94954e6ed594d3566f8a3,0,1,0,0,企业诚信度较低
e93cf3f017c85dbffa047af3107aa5ac,0,2,0,0,企业诚信度较低
e98a86da09007acbf86b84445c64ae41,0,2,0,0,企业诚信度较低
e9b4ee1cb19a3740aeb87243a190b3d4,0,2,0,0,企业诚信度较低
e9b73c172167813ecffede77e094a5f6,0,1,0,0,企业诚信度较低
e9ff5c4694c1d6f3de2df98b404cd2e8,0,1,0,0,企业诚信度较低
ea5e4138c6923e5083c3286885c30743,0,1,0,0,企业诚信度较低
ea5f3e21ead50ef72b9b67d55eaad3b8,0,1,0,0,企业诚信度较低
ea858c7fbba6487437691f5f6439dc41,0,1,0,0,企业诚信度较低
eac526b0eab2cc113db02666a195ec73,0,2,0,0,企业诚信度较低
eae24fd9db152c9bb0545b1381c70296,0,1,0,0,企业诚信度较低
eb1471197e4a1443cda0a3a66919fa46,0,2,0,0,企业诚信度较低
eb68f6d23755936f95ec9cc357a7ba7d,0,2,0,0,企业诚信度较低
eb9afb6c2abcbeac3e3e8eb3cc557c77,0,1,0,0,企业诚信度较低
ebb5e6167c9bcafb09ac305ecaff6a57,0,3,0,0,企业诚信度较低
ec377e791abdb133a3c9cf60c76e4c44,0,1,0,0,企业诚信度较低
eccee9ca31ec567a62c147f2fec3def7,0,2,0,0,企业诚信度较低
ed0e80a8b797609c5aeb49bb3ae37bd9,0,1,0,0,企业诚信度较低
ed5d5fd081e04c1e9ab9ccdc781815de,0,1,0,0,企业诚信度较低
ed6dc5c0d66c7ab349d7a079c7dcd8bf,0,4,0,0,企业诚信度较低
edc27540ab164ffb0b57c89f8ab9b22d,0,5,0,0,企业诚信度较低
eddbc7f6c677c22b5720baa10ab3953d,0,1,0,0,企业诚信度较低
edf60146847a646ce09b9bee9aa18a28,0,1,0,0,企业诚信度较低
ee16a963221ff7fcddf05ed8ebbed1d9,0,1,0,0,企业诚信度较低
ee7c4ed25528d05def87526881dca7ac,0,1,0,0,企业诚信度较低
ee911bb5568851961df0315fc2687a39,0,1,0,0,企业诚信度较低
eedc93796648bd762d401cc7fa37676a,0,1,0,0,企业诚信度较低
ef05c0f673d7f7adab32ecc450eedf12,0,1,0,0,企业诚信度较低
ef3511b6de08cd0b10463c0054bf2e21,0,2,0,0,企业诚信度较低
ef5f338297def45264855381bddd0b73,0,1,0,0,企业诚信度较低
ef7cdf9248387e46cff938acfff27b56,0,4,0,0,企业诚信度较低
efb7e8af700833709b19586541603d7f,0,1,0,0,企业诚信度较低
f19de61aa2367aa45432aa3bc6ebed35,0,1,0,0,企业诚信度较低
f1a03ae211f8f8dea88036763169d2ef,0,1,0,0,企业诚信度较低
f1ce62bfd0682acf2fbd50f42af4f557,0,1,0,0,企业诚信度较低
f22c0b5e2db12898e0ed40220232df76,0,1,0,0,企业诚信度较低
f232f73fe996589219e3bd2eb75e360d,0,1,0,0,企业诚信度较低
f28c4ee14694e3f79d16c4976f31618f,0,1,0,0,企业诚信度较低
f2f4c6697e7d111811563ee02d7d62b4,0,2,0,0,企业诚信度较低
f2f7924768c0df39132ea572edd6a224,0,1,0,0,企业诚信度较低
f31e60bdb6729080e49019de3ab24ca6,0,1,0,0,企业诚信度较低
f398cee2ca19c3c286c94be5cda6128f,0,1,0,0,企业诚信度较低
f3caa413a26dbbea43c78de4bcabb6e2,0,2,0,0,企业诚信度较低
f41f792303bd7185258ff937ca369bd8,0,4,0,0,企业诚信度较低
f447b3677a58b401559c4774755d76b7,0,1,0,0,企业诚信度较低
f494f7bd8bd2f5c48f34b90a8b696674,0,1,0,0,企业诚信度较低
f4f9ce05fd3f2b042abdcc7c9c96f671,0,2,0,0,企业诚信度较低
f4feaa56a45f5aa76f28cc04a3c3741b,0,1,0,0,企业诚信度较低
f5028b0de04c743afbb5db362f50460b,0,1,0,0,企业诚信度较低
f5232e9543193ba8ab23c983f3d7ec49,0,2,0,0,企业诚信度较低
f66ad4fd8cc642b1904280124f2b050b,0,1,0,0,企业诚信度较低
f67beb9ff1690e39396080212b299502,0,1,0,0,企业诚信度较低
f69319299256e0dcb082aa9c63a8cdb4,0,1,0,0,企业诚信度较低
f69ff3c35a0251ecdd88e58144112a36,0,2,0,0,企业诚信度较低
f7131bc35eebf2dba6f30ec62666405b,0,2,0,0,企业诚信度较低
f723852a04111a5e8a8948c3ee30a417,0,2,0,0,企业诚信度较低
f76065976fd5cb64b190250e8340275c,0,1,0,0,企业诚信度较低
f77ebe102497750a0098d08cb7197d14,0,2,0,0,企业诚信度较低
f79152802ae99be114d40650bf06075f,0,1,0,0,企业诚信度较低
f79208caea7e67e404252c327a61172e,0,1,0,0,企业诚信度较低
f7c7409c47e70c5a43eddab4064d7b98,0,1,0,0,企业诚信度较低
f7d2be76d9f1931098cfdcb2aa52175b,0,1,0,0,企业诚信度较低
f831406c44ee4cc53677550baaee58bd,0,1,0,0,企业诚信度较低
f84ccb4feb9f4e7a56fdc929389c2ec6,0,2,0,0,企业诚信度较低
f8539fb4c90aaee673b7b46a3c43f279,0,1,0,0,企业诚信度较低
f87bd103d8745dd6c2d0c02424f15144,0,1,0,0,企业诚信度较低
f8df587e54ae68fb01f24ef067eec3e0,0,1,0,0,企业诚信度较低
f910ff3acb65e1721de838a33af1aeb8,0,1,0,0,企业诚信度较低
fa2aad9ff96a6404ebf2fee73579580f,0,1,0,0,企业诚信度较低
fa3cdfbd728f6b8992418e53e9141132,0,2,0,0,企业诚信度较低
fa553cca02e309b348fd2116f4d72451,0,1,0,0,企业诚信度较低
faa9288e3fb2f61c2c2e7cfc8ce3cb6b,0,2,0,0,企业诚信度较低
fac431283f85f9460d992144afcb1cc0,0,1,0,0,企业诚信度较低
fafc1603095c044535b522349022ca48,0,1,0,0,企业诚信度较低
fb6196533904fd936e00ceccefcb9099,0,2,0,0,企业诚信度较低
fbb27d28aee45b8d6d90658a32e85af4,0,2,0,0,企业诚信度较低
fbc711dfa396f29d8bf28e7216b7b2e1,0,1,0,0,企业诚信度较低
fc567244719026138363c3e6d1e3143d,0,2,0,0,企业诚信度较低
fc8c346c96c37e6d069bb1f27331b4a3,0,1,0,0,企业诚信度较低
fcc4d7207f7b98181f2d34b1450410f5,0,1,0,0,企业诚信度较低
fce814e87f6f421556d0fcf7aa88bbe8,0,1,0,0,企业诚信度较低
fd3e190cec0cb0b0f23a03a4a7e7df56,0,1,0,0,企业诚信度较低
fd50bffd6e1ea78359219917d2cc27f3,0,1,0,0,企业诚信度较低
fd6bd2197d495bd6701a9e4b443d41b4,0,1,0,0,企业诚信度较低
fdc5f9d60076ad9706fc7daf9bc641be,0,1,0,0,企业诚信度较低
fdf8877f5839c880e77bcb9c87bea6d8,0,1,0,0,企业诚信度较低
fe0b6d8820947e3ddbfeb7eab06946dd,0,1,0,0,企业诚信度较低
ff26fb63b846cda5984f7c3649efd3f6,0,1,0,0,企业诚信度较低
ff53ed63503e08354153efeaafd67055,0,2,0,0,企业诚信度较低
ff572130fef67a7c6e6b81cf8f37b842,0,1,0,0,企业诚信度较低
ff8433d3d3fb98e1997bca31c99941a9,0,1,0,0,企业诚信度较低
ffae38d3c1780ce59e360532305e4c8a,0,2,0,0,企业诚信度较低
ffbc96c9f92320b45406f5153cf13d53,0,1,0,0,企业诚信度较低
ea3eb456e7a9bbec2790241c101440d1,0,0,-1,1,企业诚信度较高
